"vess","yr","month","tech_1","tech_2","tech_3","lat","lon","catch"
"ID_3",1990,9,1,0,0,91,121,22.0209612041862
"ID_20",1997,4,1,1,0,361,249,0.195611884550363
"ID_19",1991,1,1,1,0,311,508,0.228159024123154
"ID_7",1993,5,1,0,0,113,174,9.52521326342299
"ID_1",1995,4,1,1,1,166,41,139.080890923906
"ID_17",2008,3,1,1,0,38,72,82.0548091537498
"ID_1",2009,6,1,1,1,254,303,26.2295443804707
"ID_6",2009,2,1,1,1,332,139,85.9401712589602
"ID_13",1996,5,1,0,0,384,11,14.4005821054705
"ID_7",1992,7,1,0,0,243,66,16.8499766778979
"ID_12",1994,7,1,0,0,318,501,1.26717313966447
"ID_2",2008,2,1,1,0,219,164,75.0850843127978
"ID_18",1986,8,1,0,0,172,407,85.6977463558687
"ID_17",2007,6,1,1,0,65,216,2.71663477151839
"ID_4",2007,1,1,1,0,354,507,0.00244643734843649
"ID_3",2004,6,1,1,1,159,33,32.9710346354516
"ID_2",2000,12,1,1,0,186,14,91.9679604163968
"ID_13",1989,6,1,0,0,10,531,10.9780419310134
"ID_12",2003,9,1,1,0,83,291,46.7068966184639
"ID_19",2008,3,1,1,1,40,29,58.4859989605928
"ID_4",1993,7,1,0,0,223,415,26.056484927223
"ID_3",1991,7,1,0,0,21,229,10.8176032503703
"ID_14",1986,11,0,0,0,240,85,19.6727384828646
"ID_1",1998,11,1,1,1,72,111,145.992038801109
"ID_12",2007,6,1,1,0,344,55,28.7135293708449
"ID_11",1980,4,0,0,0,68,234,82.9045124522039
"ID_2",1986,6,0,0,0,30,62,37.401584168868
"ID_6",1991,10,1,1,0,354,550,0.000440019311892521
"ID_15",1999,9,1,0,0,70,198,25.7125574693989
"ID_15",1983,4,0,0,0,388,550,0.0796595024313267
"ID_2",1997,1,1,0,0,113,97,62.6136723731496
"ID_20",1994,2,1,1,0,276,336,15.3503135112556
"ID_1",2006,6,1,1,1,207,146,82.9209817142002
"ID_10",1982,6,0,0,0,210,191,123.665512471881
"ID_18",1987,7,1,0,0,271,121,1.54466015962286
"ID_9",1986,4,1,0,0,318,580,0.0093235929179219
"ID_14",1980,5,0,0,0,45,514,54.0778821286123
"ID_11",1988,10,0,0,0,128,103,14.4071978433309
"ID_12",1987,8,1,0,0,99,80,63.2218451603952
"ID_9",1986,12,1,0,0,156,252,41.2273080067731
"ID_8",1981,10,0,0,0,12,584,49.0789643859537
"ID_13",2003,3,1,0,0,176,146,31.0186927159789
"ID_12",2002,7,1,1,0,143,365,14.5704475343037
"ID_13",1994,1,1,0,0,289,267,28.463776385876
"ID_17",2009,5,1,1,0,386,107,71.9582704205079
"ID_15",2001,9,1,1,0,238,521,0.767483788377854
"ID_10",1992,4,1,0,0,301,243,14.8093847126891
"ID_12",1988,5,1,0,0,157,303,82.0309085507189
"ID_7",1982,8,0,0,0,213,190,152.674126423195
"ID_1",2007,9,1,1,1,196,512,0.76182291982199
"ID_1",2008,6,1,1,1,29,324,10.4316460594074
"ID_7",2001,8,1,0,0,20,370,0.90778792001769
"ID_5",2002,3,1,1,0,167,303,90.523319896547
"ID_4",2004,6,1,1,0,368,86,52.1133742405229
"ID_8",1992,7,1,0,0,268,378,29.0291006748764
"ID_11",1989,10,0,0,0,169,258,56.7779723837219
"ID_17",2007,10,1,1,0,76,284,48.6833982786071
"ID_13",1998,8,1,0,0,16,49,27.7399080676334
"ID_10",2005,3,1,1,1,237,231,26.3167881408958
"ID_12",1997,11,1,1,0,348,160,90.0799657760458
"ID_8",1992,3,1,0,0,255,337,35.9157627505263
"ID_10",1983,9,0,0,0,234,166,98.9428369662
"ID_10",1999,1,1,1,1,22,57,144.758862486243
"ID_17",2007,3,1,1,0,224,272,44.9900770629754
"ID_4",2004,2,1,1,0,330,428,3.80175614729201
"ID_19",2005,1,1,1,1,306,116,36.559937559599
"ID_5",1992,12,1,0,0,213,222,25.6409077697547
"ID_19",1995,4,1,1,0,191,338,190.129643369049
"ID_10",1993,1,1,0,0,41,253,3.80351884731889
"ID_17",1998,7,1,0,0,148,90,11.327808020308
"ID_11",2001,9,1,1,1,361,202,5.9836366583436
"ID_12",2002,4,1,1,0,62,428,0.862731302176459
"ID_20",2001,1,1,1,0,217,155,153.350485438036
"ID_14",1984,7,0,0,0,137,388,18.2159210669161
"ID_20",1983,10,0,0,0,357,105,68.9894832200789
"ID_17",1994,4,1,0,0,223,56,25.5876638851555
"ID_5",1982,4,0,0,0,379,391,16.3005141524279
"ID_7",2009,10,1,1,0,167,314,26.0823260374978
"ID_11",1987,10,0,0,0,144,434,17.7279765847937
"ID_4",2004,2,1,1,0,311,274,6.23228122023884
"ID_19",1984,5,0,0,0,77,109,36.8224325709576
"ID_3",2004,2,1,1,1,295,289,38.7118922180709
"ID_17",1986,1,0,0,0,271,231,10.0646266094076
"ID_8",1992,11,1,0,0,340,169,96.2459135171035
"ID_13",1990,3,1,0,0,166,83,21.1194222213393
"ID_4",1985,7,1,0,0,240,386,67.4112181565717
"ID_8",1992,8,1,0,0,160,344,47.1893381674583
"ID_7",1998,10,1,0,0,123,482,86.0010759147293
"ID_13",2001,7,1,0,0,353,114,85.2464006020728
"ID_9",1997,10,1,0,0,82,494,107.334769759609
"ID_6",2007,9,1,1,1,384,244,0.133895773530249
"ID_6",1983,10,0,0,0,201,400,141.638999139679
"ID_17",1995,4,1,0,0,87,38,45.7769351528869
"ID_4",1995,3,1,1,0,106,342,161.107880094497
"ID_18",1982,10,0,0,0,272,592,2.85762206083869
"ID_10",1994,7,1,1,0,43,109,41.3420739200387
"ID_20",1980,12,0,0,0,84,173,270.802778046482
"ID_17",1981,9,0,0,0,20,424,0.631733228071769
"ID_14",1983,7,0,0,0,312,435,33.6826994302827
"ID_1",1990,7,1,1,0,385,303,0.0306058777927587
"ID_13",2009,10,1,1,0,124,544,0.777009972652831
"ID_10",1986,1,0,0,0,87,271,7.82967882598308
"ID_5",1994,7,1,0,0,177,575,2.13324217555703
"ID_18",1988,11,1,0,0,134,341,4.43823782721416
"ID_15",2000,4,1,1,0,101,572,7.99194089299959
"ID_14",1984,4,0,0,0,367,545,0.0545210850836849
"ID_14",2005,5,1,1,0,337,410,1.26541537081909
"ID_2",1983,10,0,0,0,78,256,37.8329562913074
"ID_13",1985,8,0,0,0,42,420,7.7190500770753
"ID_2",2008,2,1,1,0,248,577,0.000352873891986459
"ID_9",1981,2,0,0,0,203,311,63.349500628786
"ID_6",1985,2,1,0,0,39,25,36.683552612323
"ID_17",2002,5,1,0,0,246,159,68.737577458563
"ID_5",1997,11,1,1,0,366,148,162.567710413665
"ID_14",1998,7,1,1,0,358,339,0.282834318334614
"ID_18",2001,6,1,1,0,276,272,36.2897319570062
"ID_20",1987,11,1,0,0,87,128,65.4841600461644
"ID_17",1993,9,1,0,0,239,10,11.0306377331897
"ID_20",1986,11,1,0,0,18,182,53.006977626417
"ID_1",2001,8,1,1,1,294,273,27.6509248430575
"ID_2",1997,11,1,0,0,382,40,25.9527856193618
"ID_10",1995,5,1,1,0,179,163,23.4126806552573
"ID_12",1987,7,1,0,0,183,8,96.6524279749155
"ID_5",2007,10,1,1,0,154,276,25.0633207213583
"ID_12",1988,3,1,0,0,179,214,77.9380164803611
"ID_18",1981,2,0,0,0,117,337,5.64716221753032
"ID_4",1981,2,0,0,0,42,548,80.1982329163898
"ID_7",1988,4,1,0,0,86,546,70.6026665379797
"ID_15",1994,9,1,0,0,177,490,20.4501876724352
"ID_18",1996,2,1,1,0,120,135,10.8237014845293
"ID_17",1993,4,1,0,0,253,402,11.1769460520213
"ID_18",2000,5,1,1,0,362,556,0.0000878729687519232
"ID_13",2001,2,1,0,0,367,159,88.6979059472678
"ID_10",1981,2,0,0,0,249,192,67.324898117724
"ID_12",2004,4,1,1,0,148,109,26.1993431570312
"ID_14",1987,10,0,0,0,240,555,1.71356538268421
"ID_9",2000,3,1,1,0,253,431,56.3592066115877
"ID_18",1993,7,1,0,0,265,394,23.7667528768784
"ID_18",2008,2,1,1,0,114,43,36.357702728717
"ID_14",1987,4,0,0,0,139,254,35.0287625099119
"ID_15",1997,5,1,0,0,53,187,14.1449955356635
"ID_15",2006,6,1,1,0,354,212,1.23866295502701
"ID_20",1999,11,1,1,0,110,373,174.048147012026
"ID_10",1992,4,1,0,0,234,17,12.8610745558779
"ID_9",1991,12,1,0,0,12,62,12.8412299978938
"ID_19",1984,1,0,0,0,270,265,14.957419047433
"ID_15",1993,6,1,0,0,250,49,12.6045524860138
"ID_7",1987,3,0,0,0,297,450,22.274376398975
"ID_14",1989,9,0,0,0,299,456,3.51745488974557
"ID_2",1980,4,0,0,0,365,419,36.3537962078003
"ID_5",1986,3,1,0,0,224,519,20.7635186433953
"ID_20",1987,8,1,0,0,147,213,7.65220903271434
"ID_18",1986,2,1,0,0,118,576,52.9541306272444
"ID_17",2000,4,1,0,0,295,119,21.7513086572338
"ID_6",2004,2,1,1,1,140,347,36.6160839349583
"ID_9",1996,9,1,0,0,275,48,6.17902260875262
"ID_11",1999,3,1,1,1,386,294,0.0123277782904552
"ID_8",1985,5,0,0,0,60,486,3.40711241323815
"ID_8",1996,9,1,0,0,169,25,78.2524423353133
"ID_20",1982,6,0,0,0,192,372,9.42328283608168
"ID_9",1985,1,1,0,0,16,86,15.796124157658
"ID_20",2005,3,1,1,0,287,60,8.28990922769493
"ID_10",1980,2,0,0,0,391,474,15.9236096724052
"ID_15",1982,6,0,0,0,79,422,25.0940646338423
"ID_10",2002,12,1,1,1,187,426,80.6079668617626
"ID_19",1997,2,1,1,0,12,466,1.5479826688749
"ID_17",1980,11,0,0,0,282,493,76.7800926411887
"ID_5",1999,8,1,1,0,374,479,0.665535639255216
"ID_2",2006,11,1,1,0,186,356,7.11280262121496
"ID_8",2009,7,1,1,0,284,434,4.02046527161242
"ID_8",1990,1,0,0,0,361,251,0.260056021816339
"ID_2",2008,11,1,1,0,373,190,1.48221635171709
"ID_6",2006,11,1,1,1,86,62,138.208538920275
"ID_6",2002,6,1,1,1,224,108,123.891721205428
"ID_5",1991,6,1,0,0,19,171,22.8140280147333
"ID_4",1999,2,1,1,0,37,499,2.27957351311085
"ID_20",2006,9,1,1,0,8,150,23.771218622436
"ID_10",2008,1,1,1,1,120,545,0.676071839423276
"ID_1",1993,11,1,1,0,201,346,90.0499162705196
"ID_3",1984,1,0,0,0,213,20,28.6108658236793
"ID_16",1999,1,1,1,1,209,8,160.184745551005
"ID_10",1991,10,1,0,0,301,476,2.24671865716684
"ID_8",1993,2,1,0,0,114,468,21.2373736595361
"ID_8",2007,12,1,1,0,318,99,47.2366107652991
"ID_1",1980,7,0,0,0,120,280,24.208039801314
"ID_11",1995,2,1,0,0,241,275,6.32845924727385
"ID_2",1988,4,0,0,0,30,114,30.6993702858354
"ID_5",2000,7,1,1,0,125,132,27.7066068353043
"ID_10",1992,5,1,0,0,303,314,5.66756607520552
"ID_5",2009,2,1,1,0,143,455,18.6805958730671
"ID_2",1983,11,0,0,0,12,583,49.3170722716475
"ID_19",1985,10,0,0,0,228,94,7.44909323879784
"ID_1",1986,10,1,0,0,200,47,57.377774255076
"ID_16",1997,4,1,1,1,95,261,3.41308577445407
"ID_1",2003,3,1,1,1,196,179,98.5075021259108
"ID_11",1989,6,0,0,0,42,353,0.0527457616213344
"ID_16",2003,12,1,1,1,200,32,217.482387889868
"ID_16",1993,4,1,1,1,387,312,0.0003748121187795
"ID_4",1990,12,1,0,0,85,173,16.3181303382464
"ID_20",1983,9,0,0,0,125,115,79.6350103802276
"ID_13",1997,4,1,0,0,40,435,2.5787454732994
"ID_8",2001,9,1,0,0,238,62,28.6110521624916
"ID_15",1983,5,0,0,0,294,53,17.1739155387765
"ID_7",1987,11,0,0,0,319,508,1.33586957531051
"ID_10",2000,6,1,1,1,56,317,54.1337205800513
"ID_19",1999,11,1,1,0,86,47,95.6860562884448
"ID_10",1988,11,0,0,0,233,390,65.7890640629706
"ID_4",2000,9,1,1,0,68,131,124.957413226192
"ID_19",2009,5,1,1,1,320,534,0.000128523300903607
"ID_4",2002,8,1,1,0,161,49,39.6257709532598
"ID_2",1996,9,1,0,0,159,69,42.8803646500943
"ID_5",1983,2,0,0,0,346,81,36.6032524892605
"ID_3",1989,7,1,0,0,376,151,35.4995658836807
"ID_20",1992,10,1,1,0,126,375,30.9927186382761
"ID_19",2000,11,1,1,0,92,469,50.9922144151093
"ID_10",2000,5,1,1,1,273,491,7.19707522967954
"ID_19",2000,4,1,1,0,73,175,32.3849110892215
"ID_12",1997,2,1,1,0,105,447,46.4940582237903
"ID_14",1985,6,0,0,0,270,88,3.93867783168058
"ID_9",2003,2,1,1,0,312,141,52.3604330003673
"ID_15",2001,1,1,1,0,93,318,172.431920340272
"ID_12",2000,11,1,1,0,286,391,24.9641323787298
"ID_11",1980,5,0,0,0,195,431,187.450267875287
"ID_7",1981,7,0,0,0,43,487,1.97406077459497
"ID_6",2006,2,1,1,1,208,450,103.534316818309
"ID_18",1996,8,1,1,0,174,206,82.8955991238803
"ID_7",2000,3,1,0,0,152,440,118.530604751621
"ID_20",1980,10,0,0,0,326,122,47.0738191162586
"ID_9",1999,5,1,1,0,201,199,79.8944375217732
"ID_15",1986,12,0,0,0,106,577,61.989860437374
"ID_4",1993,7,1,0,0,148,329,57.5162918960997
"ID_12",2006,11,1,1,0,141,124,17.8862447397311
"ID_11",2009,9,1,1,1,278,367,16.8427722390599
"ID_18",1991,6,1,0,0,260,177,4.30831581913788
"ID_16",1998,5,1,1,1,318,478,24.4372477894306
"ID_5",1990,5,1,0,0,185,390,65.7624962292268
"ID_14",2003,1,1,1,0,150,169,81.5299562574943
"ID_2",1998,3,1,0,0,101,485,130.305935196108
"ID_5",1985,1,1,0,0,172,419,116.836194655253
"ID_10",1998,2,1,1,1,64,139,53.5504434308756
"ID_15",2006,4,1,1,0,137,434,35.6735038557108
"ID_15",1981,8,0,0,0,238,188,156.82128144655
"ID_3",2005,12,1,1,1,107,240,3.50494869541678
"ID_13",2005,9,1,1,0,80,120,12.3236220449853
"ID_4",2002,5,1,1,0,180,484,32.9251693210195
"ID_3",2002,4,1,1,1,284,65,11.6039897444123
"ID_7",2001,11,1,0,0,279,246,9.53273671996384
"ID_18",2008,9,1,1,0,294,262,36.2039745035016
"ID_4",2005,9,1,1,0,331,412,2.87697978469848
"ID_2",2003,11,1,1,0,104,277,25.9503301878475
"ID_13",1989,5,1,0,0,127,575,8.07926241952816
"ID_15",2003,12,1,1,0,205,405,43.5063582309878
"ID_6",2008,5,1,1,1,92,281,124.474679666968
"ID_11",2003,10,1,1,1,304,91,13.5098672663949
"ID_11",1987,1,0,0,0,15,524,19.4125110873675
"ID_10",2007,11,1,1,1,22,387,0.654994047308167
"ID_18",2009,2,1,1,0,303,58,13.2310681412764
"ID_7",1998,6,1,0,0,217,430,16.8168365735456
"ID_20",2007,1,1,1,0,377,82,57.3566935055862
"ID_2",1989,1,0,0,0,337,43,20.9946025448496
"ID_4",1982,6,0,0,0,210,215,87.2026259926918
"ID_18",1998,10,1,1,0,43,94,97.4520232410536
"ID_5",1995,9,1,0,0,354,468,0.240952899457471
"ID_14",2005,2,1,1,0,44,582,0.00421833940537714
"ID_9",2003,3,1,1,0,367,74,58.5904687675609
"ID_3",1989,1,1,0,0,19,89,7.55064739262377
"ID_11",1984,3,0,0,0,156,155,8.3873401401398
"ID_18",1982,8,0,0,0,175,302,83.6937142712851
"ID_4",1993,5,1,0,0,298,162,4.70277981833727
"ID_20",1981,7,0,0,0,162,142,39.7013586079558
"ID_18",1981,5,0,0,0,105,47,48.437472845018
"ID_20",1996,5,1,1,0,240,27,13.5795261289963
"ID_10",2004,8,1,1,1,372,93,44.7129798076436
"ID_6",2003,3,1,1,1,145,308,219.042155922478
"ID_15",1994,12,1,0,0,34,546,4.3452627474318
"ID_10",1984,4,0,0,0,352,520,0.371165008144682
"ID_9",1993,2,1,0,0,354,343,0.0107663643845424
"ID_4",1998,3,1,1,0,296,452,41.0083476370675
"ID_5",1983,4,0,0,0,144,565,28.6518307178472
"ID_6",1994,6,1,1,0,115,371,107.262520453397
"ID_2",1991,1,0,0,0,146,489,13.0031286412193
"ID_17",1995,1,1,0,0,230,476,26.717239679694
"ID_11",1983,8,0,0,0,202,231,63.1233028945075
"ID_2",1990,12,0,0,0,244,346,22.8183013066801
"ID_7",1981,10,0,0,0,299,536,59.7473264209163
"ID_8",2008,8,1,1,0,89,560,0.198308066147002
"ID_7",1995,3,1,0,0,194,445,29.1603090956128
"ID_8",1986,6,0,0,0,39,128,43.704213414695
"ID_11",2001,9,1,1,1,60,315,30.3337204863111
"ID_15",2006,3,1,1,0,362,301,5.59793743431537
"ID_8",2006,10,1,1,0,141,289,21.8184298366357
"ID_17",1981,5,0,0,0,336,87,67.5496319086758
"ID_16",1992,6,1,1,1,118,114,47.2323812979457
"ID_14",1996,8,1,1,0,82,552,10.7486704566192
"ID_7",1981,4,0,0,0,140,150,33.2644681515443
"ID_16",1993,7,1,1,1,339,433,1.42975452018043
"ID_13",1993,3,1,0,0,111,548,22.5981977717852
"ID_8",1997,10,1,0,0,339,196,17.549502595348
"ID_11",1997,4,1,1,0,14,131,119.293348789269
"ID_8",2004,3,1,1,0,239,95,38.5254931958981
"ID_1",1983,7,1,0,0,318,124,20.9279000784748
"ID_9",1993,9,1,0,0,330,557,0.0200341515592298
"ID_16",2001,6,1,1,1,103,495,174.20906813887
"ID_17",2007,8,1,1,0,67,66,58.5456076412601
"ID_5",1981,9,0,0,0,164,331,132.127734606458
"ID_12",2008,2,1,1,0,241,384,27.7590209595375
"ID_12",1982,5,0,0,0,249,456,86.7635371947454
"ID_2",2006,12,1,1,0,307,509,0.0478490715090473
"ID_1",2008,5,1,1,1,207,144,89.6704879156195
"ID_16",1980,4,0,0,0,18,9,1.80402986470309
"ID_12",2002,8,1,1,0,48,334,33.2186991314739
"ID_18",1988,12,1,0,0,89,240,6.61990435832253
"ID_11",1994,11,1,0,0,165,381,71.2164178711659
"ID_10",2001,1,1,1,1,228,134,594.454163313249
"ID_13",2009,9,1,1,0,114,326,15.6946176513348
"ID_1",2007,8,1,1,1,96,104,15.427028482655
"ID_14",1985,9,0,0,0,255,125,3.62598208866885
"ID_14",1984,11,0,0,0,347,540,0.183781316207288
"ID_2",1983,8,0,0,0,40,164,114.827515940322
"ID_15",1986,5,0,0,0,325,434,28.3498081284138
"ID_11",1992,6,0,0,0,227,406,26.1444170092737
"ID_11",1982,7,0,0,0,309,156,11.9064244635798
"ID_4",1981,8,0,0,0,228,225,301.661439578376
"ID_20",1993,3,1,1,0,198,543,8.33139530978215
"ID_16",2003,1,1,1,1,247,110,63.9318900288634
"ID_17",1993,6,1,0,0,296,57,9.73389627590312
"ID_9",1990,9,1,0,0,365,46,27.2011105683815
"ID_5",1990,12,1,0,0,36,164,30.8921380743346
"ID_6",1997,8,1,1,0,54,185,20.3322217221139
"ID_6",2003,6,1,1,1,280,325,102.374537669191
"ID_10",1981,7,0,0,0,316,20,18.0961423509772
"ID_14",2007,12,1,1,0,83,471,12.1715886205904
"ID_8",1991,5,1,0,0,78,148,25.4393269058886
"ID_17",1983,6,0,0,0,188,289,210.18012920037
"ID_17",2000,12,1,0,0,163,97,35.10591162708
"ID_5",1996,6,1,0,0,137,342,173.874969307489
"ID_11",1997,1,1,1,0,50,63,48.6907977802391
"ID_18",2005,4,1,1,0,270,518,0.0417158617050353
"ID_15",1980,12,0,0,0,82,491,69.5490300252393
"ID_1",1984,12,1,0,0,27,210,29.2748128699847
"ID_1",2003,11,1,1,1,150,536,42.2163996087642
"ID_8",2006,2,1,1,0,127,280,28.2570622365803
"ID_19",1992,9,1,1,0,135,554,25.8360524742935
"ID_11",1996,2,1,1,0,69,201,13.8990877405591
"ID_3",1999,8,1,1,0,333,31,32.5392923840846
"ID_10",1991,11,1,0,0,238,545,0.504814644099264
"ID_8",2004,11,1,1,0,18,15,20.7494289175788
"ID_12",1993,3,1,0,0,354,557,0.00229130108531819
"ID_5",1986,12,1,0,0,126,46,27.9645331436315
"ID_8",2001,11,1,0,0,307,250,4.45993010186531
"ID_16",2008,6,1,1,1,330,374,9.50263784325766
"ID_1",2001,9,1,1,1,371,41,39.3698028500395
"ID_4",1999,10,1,1,0,213,193,90.6888098836569
"ID_8",2003,7,1,0,0,38,469,0.151717016335579
"ID_5",1981,6,0,0,0,35,512,16.5048968282456
"ID_11",1996,1,1,1,0,44,502,7.61526258253928
"ID_4",1980,4,0,0,0,303,190,31.8191679857189
"ID_12",1988,5,1,0,0,143,301,14.6905646663589
"ID_20",2007,8,1,1,0,108,430,23.1761191610648
"ID_2",2003,1,1,1,0,272,399,30.2687995747047
"ID_14",1999,5,1,1,0,101,68,104.780357293934
"ID_5",1996,12,1,0,0,324,310,6.31584545154845
"ID_2",2000,2,1,1,0,75,89,105.734177258134
"ID_9",1996,4,1,0,0,65,307,1.84716060842221
"ID_12",1987,2,1,0,0,54,117,40.6044454891522
"ID_8",1981,12,0,0,0,100,423,132.604448811247
"ID_14",1984,9,0,0,0,253,585,0.488925964233418
"ID_1",2003,3,1,1,1,92,345,142.17724806277
"ID_6",1990,7,1,1,0,96,42,33.3752040445589
"ID_19",1989,12,1,0,0,149,282,6.47787220474986
"ID_2",2000,2,1,1,0,163,355,59.3032753469451
"ID_10",1997,4,1,1,1,158,120,13.5640096756838
"ID_6",1988,11,1,1,0,40,487,11.831765342449
"ID_6",1990,9,1,1,0,175,280,91.6861575294728
"ID_12",1997,2,1,1,0,71,61,171.762559408291
"ID_3",1989,4,1,0,0,122,400,22.1286926640013
"ID_20",1981,4,0,0,0,369,247,12.4087257572104
"ID_18",1987,9,1,0,0,47,353,0.602870986447824
"ID_6",2000,5,1,1,1,380,475,0.0269359459452538
"ID_8",1994,11,1,0,0,196,581,0.962245090675135
"ID_1",1991,5,1,1,0,192,462,35.2978527630042
"ID_17",1995,5,1,0,0,239,153,29.5030706129726
"ID_7",2000,12,1,0,0,149,403,38.7163215206595
"ID_15",1986,6,0,0,0,152,209,12.047751419475
"ID_4",1994,7,1,1,0,178,443,32.8528220423995
"ID_17",2000,3,1,0,0,25,195,23.458310735256
"ID_4",1982,7,0,0,0,148,11,35.2279553437156
"ID_18",2008,4,1,1,0,58,253,8.05758290738755
"ID_18",2002,12,1,1,0,108,260,8.07430489521325
"ID_7",1981,9,0,0,0,254,219,48.2074399147007
"ID_18",2006,8,1,1,0,115,95,19.1889725804066
"ID_4",1986,8,1,0,0,61,78,36.2443164052295
"ID_10",1988,2,0,0,0,284,274,2.40894064253176
"ID_15",2007,7,1,1,0,376,87,73.1086112700359
"ID_20",1994,10,1,1,0,35,488,22.5582351678609
"ID_9",1995,11,1,0,0,355,393,0.055437653911393
"ID_9",1989,5,1,0,0,275,119,2.71120248574245
"ID_3",1982,8,0,0,0,10,223,38.3351875681107
"ID_19",2001,5,1,1,0,340,241,0.520859969589048
"ID_14",1990,12,1,0,0,241,158,23.1381666856014
"ID_17",1992,8,1,0,0,298,265,59.6894115674137
"ID_15",2007,5,1,1,0,166,175,107.359483399771
"ID_12",1993,12,1,0,0,76,178,16.5937698393961
"ID_2",1988,1,0,0,0,83,45,65.535920394622
"ID_10",2000,1,1,1,1,377,401,0.161780866002801
"ID_11",1985,10,0,0,0,323,551,0.0834137865265798
"ID_5",2006,3,1,1,0,104,225,2.4239064877933
"ID_9",2008,6,1,1,1,209,13,53.2228476479617
"ID_7",1985,7,0,0,0,288,105,8.51491752746603
"ID_7",2009,11,1,1,0,371,141,22.5801498285206
"ID_14",2004,8,1,1,0,278,376,31.3221913297959
"ID_20",1995,5,1,1,0,190,409,41.3143701192044
"ID_8",2008,4,1,1,0,223,404,27.8723355983925
"ID_18",2001,4,1,1,0,214,499,10.8644777774701
"ID_16",1998,1,1,1,1,125,378,351.625935109924
"ID_16",2008,8,1,1,1,278,236,46.6578551721065
"ID_1",1989,11,1,0,0,237,555,0.260154958370715
"ID_12",2005,9,1,1,0,213,509,1.30350826443791
"ID_1",1993,4,1,1,0,318,30,13.9302660380453
"ID_1",1996,9,1,1,1,358,220,20.6008415865042
"ID_12",2006,4,1,1,0,81,516,1.38407311813467
"ID_6",1989,11,1,1,0,252,93,3.20622849128577
"ID_11",1987,4,0,0,0,234,88,11.5158503173145
"ID_2",1989,2,0,0,0,107,526,59.974875888182
"ID_15",1994,4,1,0,0,161,341,131.033538789593
"ID_9",2009,5,1,1,1,134,220,9.67991028200066
"ID_20",2008,12,1,1,0,160,553,0.5652941021326
"ID_3",1985,9,0,0,0,305,426,74.3184498566234
"ID_5",2008,12,1,1,0,42,584,0.00234457657369134
"ID_18",1982,12,0,0,0,86,236,35.5903505901379
"ID_17",1981,1,0,0,0,83,495,25.5404866887424
"ID_1",1981,2,0,0,0,106,224,20.8754198038059
"ID_9",2003,7,1,1,0,158,78,30.9992931927627
"ID_1",1998,10,1,1,1,190,60,340.35682256427
"ID_9",1982,11,1,0,0,105,384,3.40454267179388
"ID_1",1982,12,1,0,0,370,382,14.0448550243446
"ID_19",2002,8,1,1,0,361,348,0.342980137600352
"ID_1",1997,3,1,1,1,170,120,45.5366344575936
"ID_19",2008,7,1,1,1,276,482,0.352922640945794
"ID_12",2000,3,1,1,0,245,368,79.8695103045272
"ID_4",1997,2,1,1,0,188,40,88.3026713461796
"ID_9",1986,11,1,0,0,293,40,10.0041167137774
"ID_8",1984,7,0,0,0,179,14,101.601332283185
"ID_5",1992,8,1,0,0,132,581,5.30575771644994
"ID_12",2005,6,1,1,0,91,527,3.22117586113625
"ID_11",2009,5,1,1,1,176,548,0.107283193226663
"ID_20",1994,1,1,1,0,184,190,62.0025831015378
"ID_14",1994,11,1,1,0,295,338,3.57467064014294
"ID_10",1980,9,0,0,0,348,467,106.277883860759
"ID_5",1999,1,1,1,0,321,281,3.71750013114962
"ID_5",1997,6,1,1,0,264,249,77.5168813222213
"ID_10",2000,12,1,1,1,108,542,29.8256886079343
"ID_8",1993,12,1,0,0,251,373,50.9805657026242
"ID_10",1998,8,1,1,1,227,91,74.1328657588297
"ID_18",1989,8,1,0,0,198,568,0.277727368813377
"ID_9",2001,4,1,1,0,193,360,53.2391947983866
"ID_10",1986,1,0,0,0,106,465,27.7303908010072
"ID_17",1986,3,0,0,0,93,507,49.6627896846413
"ID_2",1995,9,1,0,0,97,388,35.8854215716798
"ID_10",1985,10,0,0,0,82,324,0.514896052473406
"ID_4",1986,2,1,0,0,53,361,0.611230659256211
"ID_19",1983,10,0,0,0,33,253,29.2917616051818
"ID_14",1997,3,1,1,0,334,402,3.37639808449317
"ID_12",1995,5,1,0,0,8,224,10.6957666081702
"ID_12",2000,11,1,1,0,195,174,233.421233358107
"ID_18",1999,11,1,1,0,153,447,33.9446568164046
"ID_13",2007,4,1,1,0,253,463,10.8346727217393
"ID_13",1990,10,1,0,0,383,331,0.130044188683219
"ID_16",1985,1,0,0,0,139,105,33.0311233451213
"ID_15",1980,12,0,0,0,188,178,270.418838942857
"ID_7",2007,4,1,1,0,55,111,33.9600668598765
"ID_4",2003,5,1,1,0,166,364,20.4455705087064
"ID_4",2007,7,1,1,0,54,436,4.18710410598474
"ID_10",2009,6,1,1,1,254,244,48.368338230269
"ID_8",1995,7,1,0,0,140,206,39.8375083547172
"ID_8",2008,7,1,1,0,203,120,32.0590667846512
"ID_4",1983,9,1,0,0,58,136,64.5654282103914
"ID_2",1997,12,1,0,0,328,558,0.00604827342046316
"ID_15",2008,11,1,1,0,303,100,27.2840794844186
"ID_20",1986,9,1,0,0,186,208,40.6343845312221
"ID_15",1998,10,1,0,0,96,586,6.90142686799772
"ID_9",1987,6,1,0,0,183,225,43.5622205671911
"ID_11",2004,7,1,1,1,112,178,15.7647024380312
